LOCATION	Country	SUBJECT	Subject	MEASURE	Measure	TIME	Time	Unit Code	Unit	PowerCode Code	PowerCode	Reference Period Code	Reference Period	Value	Flag Codes	Flags
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1981	1981	PC	Percentage	0	Units	USA_100	USA=100	85.297202		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1982	1982	PC	Percentage	0	Units	USA_100	USA=100	86.685709		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1983	1983	PC	Percentage	0	Units	USA_100	USA=100	85.028915		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1984	1984	PC	Percentage	0	Units	USA_100	USA=100	84.13452		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1985	1985	PC	Percentage	0	Units	USA_100	USA=100	85.24035		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1986	1986	PC	Percentage	0	Units	USA_100	USA=100	85.25195		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1987	1987	PC	Percentage	0	Units	USA_100	USA=100	84.933287		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1988	1988	PC	Percentage	0	Units	USA_100	USA=100	87.99589		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1989	1989	PC	Percentage	0	Units	USA_100	USA=100	88.052861		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1990	1990	PC	Percentage	0	Units	USA_100	USA=100	88.305157		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1991	1991	PC	Percentage	0	Units	USA_100	USA=100	87.67432		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1992	1992	PC	Percentage	0	Units	USA_100	USA=100	84.853739		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1993	1993	PC	Percentage	0	Units	USA_100	USA=100	82.872381		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1994	1994	PC	Percentage	0	Units	USA_100	USA=100	82.223023		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1995	1995	PC	Percentage	0	Units	USA_100	USA=100	81.880054		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1996	1996	PC	Percentage	0	Units	USA_100	USA=100	82.382512		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1997	1997	PC	Percentage	0	Units	USA_100	USA=100	82.218463		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1998	1998	PC	Percentage	0	Units	USA_100	USA=100	81.772097		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	1999	1999	PC	Percentage	0	Units	USA_100	USA=100	81.623045		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2000	2000	PC	Percentage	0	Units	USA_100	USA=100	81.364749		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2001	2001	PC	Percentage	0	Units	USA_100	USA=100	83.802431		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2002	2002	PC	Percentage	0	Units	USA_100	USA=100	84.787711		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2003	2003	PC	Percentage	0	Units	USA_100	USA=100	85.714788		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2004	2004	PC	Percentage	0	Units	USA_100	USA=100	85.930627		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2005	2005	PC	Percentage	0	Units	USA_100	USA=100	86.429606		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2006	2006	PC	Percentage	0	Units	USA_100	USA=100	85.534438		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2007	2007	PC	Percentage	0	Units	USA_100	USA=100	86.119624		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2008	2008	PC	Percentage	0	Units	USA_100	USA=100	87.031297		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2009	2009	PC	Percentage	0	Units	USA_100	USA=100	90.385439		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2010	2010	PC	Percentage	0	Units	USA_100	USA=100	90.030885		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2011	2011	PC	Percentage	0	Units	USA_100	USA=100	89.517235		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2012	2012	PC	Percentage	0	Units	USA_100	USA=100	89.765181		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2013	2013	PC	Percentage	0	Units	USA_100	USA=100	89.74395		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2014	2014	PC	Percentage	0	Units	USA_100	USA=100	90.619173		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2015	2015	PC	Percentage	0	Units	USA_100	USA=100	89.191165		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2016	2016	PC	Percentage	0	Units	USA_100	USA=100	90.127111		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2017	2017	PC	Percentage	0	Units	USA_100	USA=100	89.56376		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2018	2018	PC	Percentage	0	Units	USA_100	USA=100	88.960031		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2019	2019	PC	Percentage	0	Units	USA_100	USA=100	88.994532		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2020	2020	PC	Percentage	0	Units	USA_100	USA=100	83.180338		
GBR	United Kingdom	T_HRSPOP	Labour utilisation (hours worked per head of population)	PCTUS	As % of the USA (USA=100)	2021	2021	PC	Percentage	0	Units	USA_100	USA=100	86.549301		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1970	1970	NATCUR	National currency	6	Millions			1073303		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1971	1971	NATCUR	National currency	6	Millions			1164850		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1972	1972	NATCUR	National currency	6	Millions			1279110		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1973	1973	NATCUR	National currency	6	Millions			1425376		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1974	1974	NATCUR	National currency	6	Millions			1545243		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1975	1975	NATCUR	National currency	6	Millions			1684904		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1976	1976	NATCUR	National currency	6	Millions			1873412		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1977	1977	NATCUR	National currency	6	Millions			2081826		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1978	1978	NATCUR	National currency	6	Millions			2351599		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1979	1979	NATCUR	National currency	6	Millions			2627333		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1980	1980	NATCUR	National currency	6	Millions			2857307		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1981	1981	NATCUR	National currency	6	Millions			3207041		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1982	1982	NATCUR	National currency	6	Millions			3343789		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1983	1983	NATCUR	National currency	6	Millions			3634038		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1984	1984	NATCUR	National currency	6	Millions			4037613		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1985	1985	NATCUR	National currency	6	Millions			4338979		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1986	1986	NATCUR	National currency	6	Millions			4579631		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1987	1987	NATCUR	National currency	6	Millions			4855215		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1988	1988	NATCUR	National currency	6	Millions			5236438		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1989	1989	NATCUR	National currency	6	Millions			5641580		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1990	1990	NATCUR	National currency	6	Millions			5963144		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1991	1991	NATCUR	National currency	6	Millions			6158129		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1992	1992	NATCUR	National currency	6	Millions			6520327		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1993	1993	NATCUR	National currency	6	Millions			6858559		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1994	1994	NATCUR	National currency	6	Millions			7287236		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1995	1995	NATCUR	National currency	6	Millions			7639749		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1996	1996	NATCUR	National currency	6	Millions			8073122		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1997	1997	NATCUR	National currency	6	Millions			8577552		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1998	1998	NATCUR	National currency	6	Millions			9062817		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	1999	1999	NATCUR	National currency	6	Millions			9631172		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2000	2000	NATCUR	National currency	6	Millions			10250952		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2001	2001	NATCUR	National currency	6	Millions			10581929		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2002	2002	NATCUR	National currency	6	Millions			10929108		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2003	2003	NATCUR	National currency	6	Millions			11456450		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2004	2004	NATCUR	National currency	6	Millions			12217196		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2005	2005	NATCUR	National currency	6	Millions			13039197		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2006	2006	NATCUR	National currency	6	Millions			13815583		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2007	2007	NATCUR	National currency	6	Millions			14474228		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2008	2008	NATCUR	National currency	6	Millions			14769862		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2009	2009	NATCUR	National currency	6	Millions			14478067		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2010	2010	NATCUR	National currency	6	Millions			15048970		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2011	2011	NATCUR	National currency	6	Millions			15599731		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2012	2012	NATCUR	National currency	6	Millions			16253970		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2013	2013	NATCUR	National currency	6	Millions			16843196		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2014	2014	NATCUR	National currency	6	Millions			17550687		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2015	2015	NATCUR	National currency	6	Millions			18206023		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2016	2016	NATCUR	National currency	6	Millions			18695106		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2017	2017	NATCUR	National currency	6	Millions			19479623		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2018	2018	NATCUR	National currency	6	Millions			20527159		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2019	2019	NATCUR	National currency	6	Millions			21372582		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2020	2020	NATCUR	National currency	6	Millions			20893746		
USA	United States	T_GDP	Gross Domestic Product (GDP); millions	C	National currency, current prices	2021	2021	NATCUR	National currency	6	Millions			22996100		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1970	1970	NATCUR	National currency	0	Units			5233.352349		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1971	1971	NATCUR	National currency	0	Units			5608.545346		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1972	1972	NATCUR	National currency	0	Units			6093.20516		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1973	1973	NATCUR	National currency	0	Units			6725.406839		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1974	1974	NATCUR	National currency	0	Units			7224.204995		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1975	1975	NATCUR	National currency	0	Units			7801.167695		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1976	1976	NATCUR	National currency	0	Units			8590.244216		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1977	1977	NATCUR	National currency	0	Units			9450.431025		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1978	1978	NATCUR	National currency	0	Units			10562.860184		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1979	1979	NATCUR	National currency	0	Units			11671.536965		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1980	1980	NATCUR	National currency	0	Units			12547.12681		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1981	1981	NATCUR	National currency	0	Units			13943.171542		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1982	1982	NATCUR	National currency	0	Units			14399.353194		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1983	1983	NATCUR	National currency	0	Units			15508.007835		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1984	1984	NATCUR	National currency	0	Units			17080.014721		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1985	1985	NATCUR	National currency	0	Units			18192.326398		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1986	1986	NATCUR	National currency	0	Units			19027.646323		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1987	1987	NATCUR	National currency	0	Units			19993.226076		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1988	1988	NATCUR	National currency	0	Units			21367.896156		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1989	1989	NATCUR	National currency	0	Units			22804.674457		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1990	1990	NATCUR	National currency	0	Units			23835.319229		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1991	1991	NATCUR	National currency	0	Units			24289.547588		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1992	1992	NATCUR	National currency	0	Units			25378.624641		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1993	1993	NATCUR	National currency	0	Units			26350.492927		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1994	1994	NATCUR	National currency	0	Units			27660.268357		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1995	1995	NATCUR	National currency	0	Units			28657.512716		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1996	1996	NATCUR	National currency	0	Units			29932.157767		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1997	1997	NATCUR	National currency	0	Units			31424.438925		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1998	1998	NATCUR	National currency	0	Units			32817.981996		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	1999	1999	NATCUR	National currency	0	Units			34479.794364		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	2000	2000	NATCUR	National currency	0	Units			36299.662179		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	2001	2001	NATCUR	National currency	0	Units			37100.285739		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	2002	2002	NATCUR	National currency	0	Units			37954.222014		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	2003	2003	NATCUR	National currency	0	Units			39419.907372		
USA	United States	T_GDPPOP	GDP per head of population	C	National currency, current prices	2004	2004	NATCUR	National currency	0	Units			41659.662691		
