LOCATION,Country,SUBJECT,Subject,MEASURE,monetaryunit, Measure,TIME,Time,Unit Code,Unit,PowerCode, Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
IDN,Indonesia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2009,2009,USD,US Dollar,0,Units,,,19571.667426,,
IDN,Indonesia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2010,2010,USD,US Dollar,0,Units,,,19009.550581,,
IDN,Indonesia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2011,2011,USD,US Dollar,0,Units,,,20755.802725,,
IDN,Indonesia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2012,2012,USD,US Dollar,0,Units,,,21451.82932,,
IDN,Indonesia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2013,2013,USD,US Dollar,0,Units,,,22481.529557,,
IDN,Indonesia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2014,2014,USD,US Dollar,0,Units,,,22876.182139,,
IDN,Indonesia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2015,2015,USD,US Dollar,0,Units,,,23059.789409,,
IDN,Indonesia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2016,2016,USD,US Dollar,0,Units,,,23180.904519,,
IDN,Indonesia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2017,2017,USD,US Dollar,0,Units,,,23913.961217,,
IDN,Indonesia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2018,2018,USD,US Dollar,0,Units,,,24682.490933,,
IDN,Indonesia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2019,2019,USD,US Dollar,0,Units,,,25877.057523,,
IDN,Indonesia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2020,2020,USD,US Dollar,0,Units,,,25708.597472,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1981,1981,USD,US Dollar,0,Units,,,13.08816,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1982,1982,USD,US Dollar,0,Units,,,14.137313,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1983,1983,USD,US Dollar,0,Units,,,14.771036,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1984,1984,USD,US Dollar,0,Units,,,15.179621,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1985,1985,USD,US Dollar,0,Units,,,16.194671,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1986,1986,USD,US Dollar,0,Units,,,16.969753,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1987,1987,USD,US Dollar,0,Units,,,18.110215,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1988,1988,USD,US Dollar,0,Units,,,19.100708,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1989,1989,USD,US Dollar,0,Units,,,19.596619,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1990,1990,USD,US Dollar,0,Units,,,21.383492,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1991,1991,USD,US Dollar,0,Units,,,22.657321,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1992,1992,USD,US Dollar,0,Units,,,23.041422,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1993,1993,USD,US Dollar,0,Units,,,23.431647,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1994,1994,USD,US Dollar,0,Units,,,23.606256,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1995,1995,USD,US Dollar,0,Units,,,23.856712,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1996,1996,USD,US Dollar,0,Units,,,24.311828,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1997,1997,USD,US Dollar,0,Units,,,24.996082,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1998,1998,USD,US Dollar,0,Units,,,25.988034,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1999,1999,USD,US Dollar,0,Units,,,26.337846,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2000,2000,USD,US Dollar,0,Units,,,28.552217,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2001,2001,USD,US Dollar,0,Units,,,29.443034,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2002,2002,USD,US Dollar,0,Units,,,29.916179,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2003,2003,USD,US Dollar,0,Units,,,28.713337,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2004,2004,USD,US Dollar,0,Units,,,30.802305,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2005,2005,USD,US Dollar,0,Units,,,29.974538,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2006,2006,USD,US Dollar,0,Units,,,30.929083,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2007,2007,USD,US Dollar,0,Units,,,32.095519,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2008,2008,USD,US Dollar,0,Units,,,31.578859,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2009,2009,USD,US Dollar,0,Units,,,31.728303,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2010,2010,USD,US Dollar,0,Units,,,32.993308,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2011,2011,USD,US Dollar,0,Units,,,34.698633,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2012,2012,USD,US Dollar,0,Units,,,35.844271,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2013,2013,USD,US Dollar,0,Units,,,38.535024,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2014,2014,USD,US Dollar,0,Units,,,38.630863,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2015,2015,USD,US Dollar,0,Units,,,39.857776,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2016,2016,USD,US Dollar,0,Units,,,41.757431,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2017,2017,USD,US Dollar,0,Units,,,42.718796,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2018,2018,USD,US Dollar,0,Units,,,44.64618,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2019,2019,USD,US Dollar,0,Units,,,46.899741,,
ISR,Israel,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2020,2020,USD,US Dollar,0,Units,,,51.729365,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1981,1981,USD,US Dollar,0,Units,,,25731.756471,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1982,1982,USD,US Dollar,0,Units,,,27451.285675,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1983,1983,USD,US Dollar,0,Units,,,28487.624084,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1984,1984,USD,US Dollar,0,Units,,,29321.681322,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1985,1985,USD,US Dollar,0,Units,,,31282.400334,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1986,1986,USD,US Dollar,0,Units,,,32693.775626,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1987,1987,USD,US Dollar,0,Units,,,34781.087466,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1988,1988,USD,US Dollar,0,Units,,,35872.029302,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1989,1989,USD,US Dollar,0,Units,,,37417.754193,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1990,1990,USD,US Dollar,0,Units,,,40721.477215,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1991,1991,USD,US Dollar,0,Units,,,42986.8848,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1992,1992,USD,US Dollar,0,Units,,,44950.660286,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1993,1993,USD,US Dollar,0,Units,,,45759.331669,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1994,1994,USD,US Dollar,0,Units,,,47055.274673,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1995,1995,USD,US Dollar,0,Units,,,48133.569848,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1996,1996,USD,US Dollar,0,Units,,,49487.670891,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1997,1997,USD,US Dollar,0,Units,,,51004.447602,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1998,1998,USD,US Dollar,0,Units,,,52377.818789,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1999,1999,USD,US Dollar,0,Units,,,53290.375191,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2000,2000,USD,US Dollar,0,Units,,,58096.399947,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2001,2001,USD,US Dollar,0,Units,,,58827.614352,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2002,2002,USD,US Dollar,0,Units,,,60297.683712,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2003,2003,USD,US Dollar,0,Units,,,57337.03351,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2004,2004,USD,US Dollar,0,Units,,,60781.860768,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2005,2005,USD,US Dollar,0,Units,,,58902.834744,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2006,2006,USD,US Dollar,0,Units,,,60364.886451,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2007,2007,USD,US Dollar,0,Units,,,63061.114715,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2008,2008,USD,US Dollar,0,Units,,,61915.103638,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2009,2009,USD,US Dollar,0,Units,,,62251.80539,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2010,2010,USD,US Dollar,0,Units,,,64543.722127,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2011,2011,USD,US Dollar,0,Units,,,67551.746579,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2012,2012,USD,US Dollar,0,Units,,,68781.947135,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2013,2013,USD,US Dollar,0,Units,,,73547.848931,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2014,2014,USD,US Dollar,0,Units,,,73173.627152,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2015,2015,USD,US Dollar,0,Units,,,75566.734563,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2016,2016,USD,US Dollar,0,Units,,,80223.997592,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2017,2017,USD,US Dollar,0,Units,,,82054.046513,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2018,2018,USD,US Dollar,0,Units,,,85415.266918,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2019,2019,USD,US Dollar,0,Units,,,89028.197095,,
ISR,Israel,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2020,2020,USD,US Dollar,0,Units,,,92207.856865,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1995,1995,USD,US Dollar,0,Units,,,7.377698,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1996,1996,USD,US Dollar,0,Units,,,7.351404,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1997,1997,USD,US Dollar,0,Units,,,7.701203,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1998,1998,USD,US Dollar,0,Units,,,7.611073,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1999,1999,USD,US Dollar,0,Units,,,7.556892,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2000,2000,USD,US Dollar,0,Units,,,8.324415,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2001,2001,USD,US Dollar,0,Units,,,8.941886,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2002,2002,USD,US Dollar,0,Units,,,9.484901,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2003,2003,USD,US Dollar,0,Units,,,10.859869,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2004,2004,USD,US Dollar,0,Units,,,11.802833,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2005,2005,USD,US Dollar,0,Units,,,13.441052,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2006,2006,USD,US Dollar,0,Units,,,16.654848,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2007,2007,USD,US Dollar,0,Units,,,18.101645,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2008,2008,USD,US Dollar,0,Units,,,21.814245,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2009,2009,USD,US Dollar,0,Units,,,21.737254,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2010,2010,USD,US Dollar,0,Units,,,22.750535,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2011,2011,USD,US Dollar,0,Units,,,23.243457,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2012,2012,USD,US Dollar,0,Units,,,24.543216,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2013,2013,USD,US Dollar,0,Units,,,26.470807,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2014,2014,USD,US Dollar,0,Units,,,26.502845,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2015,2015,USD,US Dollar,0,Units,,,24.649304,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2016,2016,USD,US Dollar,0,Units,,,24.764869,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2017,2017,USD,US Dollar,0,Units,,,26.602006,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2018,2018,USD,US Dollar,0,Units,,,29.473312,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2019,2019,USD,US Dollar,0,Units,,,30.307305,,
RUS,Russia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2020,2020,USD,US Dollar,0,Units,,,31.238585,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1995,1995,USD,US Dollar,0,Units,,,13951.225998,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1996,1996,USD,US Dollar,0,Units,,,13923.55939,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1997,1997,USD,US Dollar,0,Units,,,15025.046596,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1998,1998,USD,US Dollar,0,Units,,,14811.148825,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1999,1999,USD,US Dollar,0,Units,,,14841.736841,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2000,2000,USD,US Dollar,0,Units,,,16498.990061,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2001,2001,USD,US Dollar,0,Units,,,17704.9352,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2002,2002,USD,US Dollar,0,Units,,,18799.074045,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2003,2003,USD,US Dollar,0,Units,,,21643.718555,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2004,2004,USD,US Dollar,0,Units,,,23523.045244,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2005,2005,USD,US Dollar,0,Units,,,26734.251641,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2006,2006,USD,US Dollar,0,Units,,,33276.385431,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2007,2007,USD,US Dollar,0,Units,,,36185.188767,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2008,2008,USD,US Dollar,0,Units,,,43563.047563,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2009,2009,USD,US Dollar,0,Units,,,42909.339463,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2010,2010,USD,US Dollar,0,Units,,,44955.056539,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2011,2011,USD,US Dollar,0,Units,,,45998.801947,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2012,2012,USD,US Dollar,0,Units,,,48644.654074,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2013,2013,USD,US Dollar,0,Units,,,52412.198476,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2014,2014,USD,US Dollar,0,Units,,,52608.147886,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2015,2015,USD,US Dollar,0,Units,,,48756.32368,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2016,2016,USD,US Dollar,0,Units,,,48885.850673,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2017,2017,USD,US Dollar,0,Units,,,52645.3699,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2018,2018,USD,US Dollar,0,Units,,,58062.424674,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2019,2019,USD,US Dollar,0,Units,,,59553.854499,,
RUS,Russia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2020,2020,USD,US Dollar,0,Units,,,58541.108001,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1995,1995,USD,US Dollar,0,Units,,,16.703249,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1996,1996,USD,US Dollar,0,Units,,,18.171075,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1997,1997,USD,US Dollar,0,Units,,,19.92846,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1998,1998,USD,US Dollar,0,Units,,,20.760103,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,1999,1999,USD,US Dollar,0,Units,,,21.747154,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2000,2000,USD,US Dollar,0,Units,,,22.897969,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2001,2001,USD,US Dollar,0,Units,,,24.204467,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2002,2002,USD,US Dollar,0,Units,,,25.110856,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2003,2003,USD,US Dollar,0,Units,,,26.212364,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2004,2004,USD,US Dollar,0,Units,,,27.990521,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2005,2005,USD,US Dollar,0,Units,,,30.24724,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2006,2006,USD,US Dollar,0,Units,,,32.732781,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2007,2007,USD,US Dollar,0,Units,,,34.401803,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2008,2008,USD,US Dollar,0,Units,,,35.738611,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2009,2009,USD,US Dollar,0,Units,,,34.019966,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2010,2010,USD,US Dollar,0,Units,,,35.240237,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2011,2011,USD,US Dollar,0,Units,,,37.694157,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2012,2012,USD,US Dollar,0,Units,,,38.723896,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2013,2013,USD,US Dollar,0,Units,,,40.039813,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2014,2014,USD,US Dollar,0,Units,,,40.625434,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2015,2015,USD,US Dollar,0,Units,,,40.981064,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2016,2016,USD,US Dollar,0,Units,,,44.124049,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2017,2017,USD,US Dollar,0,Units,,,47.010235,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2018,2018,USD,US Dollar,0,Units,,,49.430139,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2019,2019,USD,US Dollar,0,Units,,,51.323758,,
SVN,Slovenia,T_GDPHRS,GDP per hour worked,CPC,USD, current prices, current PPPs,2020,2020,USD,US Dollar,0,Units,,,52.959278,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1995,1995,USD,US Dollar,0,Units,,,29326.008267,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1996,1996,USD,US Dollar,0,Units,,,31392.405819,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1997,1997,USD,US Dollar,0,Units,,,34179.337871,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1998,1998,USD,US Dollar,0,Units,,,35879.493697,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,1999,1999,USD,US Dollar,0,Units,,,37624.301698,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2000,2000,USD,US Dollar,0,Units,,,39157.065974,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2001,2001,USD,US Dollar,0,Units,,,41047.185132,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2002,2002,USD,US Dollar,0,Units,,,43202.897434,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2003,2003,USD,US Dollar,0,Units,,,45184.815385,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2004,2004,USD,US Dollar,0,Units,,,48606.451861,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2005,2005,USD,US Dollar,0,Units,,,51316.000938,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2006,2006,USD,US Dollar,0,Units,,,54579.080609,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2007,2007,USD,US Dollar,0,Units,,,56931.721719,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2008,2008,USD,US Dollar,0,Units,,,59808.007372,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2009,2009,USD,US Dollar,0,Units,,,57119.41386,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2010,2010,USD,US Dollar,0,Units,,,59215.132917,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2011,2011,USD,US Dollar,0,Units,,,62698.989389,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2012,2012,USD,US Dollar,0,Units,,,63675.597528,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2013,2013,USD,US Dollar,0,Units,,,66555.677361,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2014,2014,USD,US Dollar,0,Units,,,68321.822104,,
SVN,Slovenia,T_GDPEMP,GDP per person employed,CPC,USD, current prices, current PPPs,2015,2015,USD,US Dollar,0,Units,,,69147.723926,,
